Program,Summer Job Experience: Did you work at the same location/employer last summer?,Summer Job Experience: What category best describes what you did this summer?,"Summer Job Experience: On average, how many hours did you work each week this summer?",Summer Job Experience: What type of daily work did you do this summer?,"Summer Job Experience: Overall, how well did the job match with your skills and interests?",Summer Job Experience: How likely are you to consider a career in the type of work you did this summer?,"Summer Job Experience: If you had a job supervisor, how supportive were they overall?",Summer Job Experience: Did your supervisor - Properly train for your summer job?,Summer Job Experience: Did your supervisor - Help you understand your role at your summer job?,Summer Job Experience: Did your supervisor - Help you understand what was expected of you for your summer job?,Summer Job Experience: Did your supervisor - Give you feedback on how you were doing at your summer job?,Summer Job Experience: Did your supervisor - Help you think about how to achieve your educational or career goals?,Summer Job Experience: Did your supervisor - Make you feel comfortable talking about challenges outside of work?,"Summer Job Experience: Overall, how would you rate your job experience this summer?",Summer Job Experience: Now that the summer is over - Do you have someone you can use as a job reference?,Summer Job Experience: Now that the summer is over - Do you have an adult you worked with that you consider a mentor?,Summer Job Experience: Now that the summer is over - Would you recommend this job to a friend?,Summer Job Experience: Now that the summer is over - Do you feel better prepared to enter a new job?,Summer Job Experience: Which of the following industries are you most interested in pursuing as a career?,Summer Job Experience: What do you plan to do after high school?,"Job Search Skills: Indicate whether you have completed any of the following - I have prepared, edited, and proofread my resume.","Job Search Skills: Indicate whether you have completed any of the following - I have prepared, edited, and proofread my cover letter.","Job Search Skills: Indicate whether you have completed any of the following - I have asked an adult (e.g. family member, teacher, or neighbor) to serve as a reference for me when I apply for jobs.","Job Search Skills: Indicate whether you have completed any of the following - I have searched for jobs online using a job board (e.g. Monster, Indeed, Career Builder, Snagajob, Zip Recruiter)","Job Search Skills: Indicate whether you have completed any of the following  - I have talked with my family, neighbors, teachers, and friends, about the types of jobs I want -- and have asked for their help finding job opportunities.",Job Search Skills: Indicate whether you have completed any of the following  - I have developed some answer to the usual questions asked during an interview (e.g. what are your strength and weaknesses?),"Job Search Skills: Indicate whether you have completed any of the following - I have practiced my interviewing skills with an adult (e.g. family member, teacher, or neighbor).",Work Habits: Indicate how much you agree with each of the following phrases - I am usually on time for school or work.,Work Habits: Indicate how much you agree with each of the following phrases - I am rarely absent from school or call in sick.,Work Habits: Indicate how much you agree with each of the following phrases - I usually meet my deadlines and hand in assignments on time.,Work Habits: Indicate how much you agree with each of the following phrases - I often keep track of my assignments and rarely forget to hand things in.,Work Habits: Indicate how much you agree with each of the following phrases - I usually work independently without a lot of supervision.,Work Habits: Indicate how much you agree with each of the following phrases - I often ask for help if directions are not clear.,Work Habits: Indicate how much you agree with each of the following phrases - I often work in teams with other people.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely get upset or lose my temper with other people.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely get upset when supervisors or teachers correct my mistakes.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely get into arguments with my friends.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely get into arguments with my parents or teachers.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely have difficulty resolving arguments with people.,Communication Skills: Indicate how much you agree with each of the following phrases - I often make eye contact when having a conversation.,Job Search Skills: What skills do you feel that you need to develop and improve to meet your future career goals?,Job Search Skills: Which of the following best describe how you typically manage your money?,Job Search Skills: Do you have any items that you regularly help pay for in your household?,"Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Parent","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Brother or sister","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Other family member (grandparent, aunt/uncle)","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Teacher","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Coach","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Clergy (Minister/Priest, Imam, Rabbi)","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Job Supervisor","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - Family","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups?  Friends","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - Co-workers","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - People in your neighborhood","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - People in your school","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - People in your place of worship","Well-being: Over the last two weeks, how often have you been bothered by the following problems? - Feeling nervous, anxious, or on edge","Well-being: Over the last two weeks, how often have you been bothered by the following problems? - Not being able to stop or control worrying","Well-being: Over the last two weeks, how often have you been bothered by the following problems? - Feeling down, depressed or hopeless","Well-being: Over the last two weeks, how often have you been bothered by the following problems? - Little interest or pleasure in doing things",Demographics: Gender,Demographics: Race,Demographics: Is there another language other than English that is regularly spoken in your home?,Demographics: What best describes the adult guardian that you primarily live with?
PIC,Yes,I had an in-person job or internship,26+,Day Care / Day Camp,Very well,Very likely,Mostly supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Installation and Repair: (e.g.,  aircraft mechanic, automotive, home repair)",Work full-time,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Money management skills (i.e. paying bills, using savings account)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.",Rent/mortgage,Most of the time,Most of the time,This does not apply to me,This does not apply to me,This does not apply to me,This does not apply to me,Most of the time,Most of the time,Most of the time,Most of the time,Not applicable (N/A),Not applicable (N/A),,Not at all,Not at all,Not at all,Not at all,Male,Hispanic or Latino,"Yes, Spanish",Prefer not to say
PIC,No,I had an in-person job or internship,26+,Library / Research / Writing,Poorly,Probably not,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Good,Yes,Yes,No,Yes,"Management: (e.g., CEO, director, manager),Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Sales: (e.g.,  advertising, insurance, travel agent, real estate broker)",Enroll at a 4 year college/university,Yes,No,No,Yes,Yes,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Disagree,Neutral,"Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account)","I don't have a good idea how much I spend on things, but I try to keep track of my overall spending.","Eating out,Entertainment",Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Not at all,Several days,Several days,Several days,Female,Black or African American (Not Hispanic or Latino),"Yes, other (please write in)",Both of my parents
PIC,Yes,I had an in-person job or internship,26+,Technology / Computer Work,Very poorly,Not likely at all,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Good,Yes,Yes,Yes,Yes,"Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)","Enroll at a 4 year college/university,Work part-time",No,No,No,Yes,Yes,Yes,No,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,"Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account),Computer skills (i.e. using Word or Excel, programming),Conflict resolution (i.e. finding nonviolent ways to solve disagreements with peers)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.","Cell phone,Eating out,I don't pay for any household bills",Most of the time,Sometimes,Never,This does not apply to me,This does not apply to me,This does not apply to me,Never,Most of the time,Sometimes,Never,Not applicable (N/A),Not applicable (N/A),Not applicable (N/A),Several days,Several days,Not at all,Not at all,Female,Black or African American (Not Hispanic or Latino),No other language,Both of my parents
PIC,No,I had an in-person job or internship,21 to 25,Office Work / Administrative Work,Very well,Likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Architecture and Engineering: (e.g.,  architect, civil, electrical, or mechanical engineer),Community and Social Services: (e.g.,  community organizer, youth worker, or program leader),Office and Administrative Support: (e.g.,  bank teller, postal worker, secretary)","Enroll at a 2 year community college,Enroll in a career training program (e.g., City Academy, YearUp),Enroll in an apprenticeship program (e.g., construction, hospitality),Work full-time,Undecided",No,No,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Organizational skills (i.e. time management, keeping a calendar)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,Prefer not to say,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Not at all,Not at all,Not at all,Not at all,Male,Hispanic or Latino,"Yes, Spanish",Both of my parents
PIC,Yes,I had a mix of in-person and virtual/remote work,16 to 20,Health Care / Elder Care,Very well,Very likely,Very supportive,No,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Legal: (e.g.,  lawyer, judge, paralegal),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)","Enroll at a technical/vocational school (e.g., cosmetology, nursing school)",Yes,No,Yes,Yes,Yes,Yes,Yes,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,"Computer skills (i.e. using Word or Excel, programming)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Cell phone,Groceries",Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Sometimes,Never,Never,Never,Sometimes,Sometimes,Not at all,Not at all,Not at all,Not at all,Female,Black or African American (Not Hispanic or Latino),No other language,Both of my parents
PIC,No,I had an in-person job or internship,26+,Day Care / Day Camp,Neither well nor poorly,Not likely at all,Very supportive,No,Yes,Yes,No,No,Yes,Somewhat Good,Yes,,Yes,Yes,"Architecture and Engineering: (e.g.,  architect, civil, electrical, or mechanical engineer),Building and Grounds Maintenance: (e.g.,  landscaper, housecleaner),Construction: (e.g.,  carpenter, painter, plumber, electrician, roofer),Installation and Repair: (e.g.,  aircraft mechanic, automotive, home repair),Production: (e.g.,  machinist, welder, woodworker, factory worker/ operator),Transportation: (e.g.,  pilot, flight attendant, truck driver, train engineer)","Enroll in an apprenticeship program (e.g., construction, hospitality),Work part-time",Yes,No,No,Yes,Yes,Yes,No,Neutral,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Disagree,"Communication skills (i.e. public speaking, writing emails)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.","Clothes/shoes,Eating out",Sometimes,Sometimes,Sometimes,Never,Never,This does not apply to me,Never,Never,Never,Never,Never,Never,Never,Not at all,Not at all,Not at all,Not at all,Male,Black or African American (Not Hispanic or Latino),No other language,Only my mother
PIC,Yes,I had an in-person job or internship,26+,Library / Research / Writing,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Life, Physical, and Social Sciences: (e.g.,  environmental scientist, biologist, sociologist),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)","Enroll at a 4 year college/university,Work full-time",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,"Computer skills (i.e. using Word or Excel, programming)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.","Cell phone,Groceries,Eating out,Entertainment",Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Not at all,Several days,Several days,Several days,Female,Black or African American (Not Hispanic or Latino),"Yes, Cape Verdean/French/Haitian Creole",Only my mother
PIC,No,I had an in-person job or internship,26+,Peer Leader,Somewhat well,Likely,Mostly supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer)",Enroll at a 4 year college/university,Yes,No,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Communication skills (i.e. public speaking, writing emails),Money management skills (i.e. paying bills, using savings account),Computer skills (i.e. using Word or Excel, programming)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Groceries,Clothes/shoes,Eating out,Entertainment,Vacation/trip",Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Several days,Several days,Not at all,Not at all,Male,Asian (Not Hispanic or Latino),"Yes, Vietnamese",Both of my parents
PIC,No,I had a mix of in-person and virtual/remote work,21 to 25,Individual / Group Project Work,Somewhat well,Not sure / maybe,N/A - I did not have a job supervisor,,,,,,,Very Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Architecture and Engineering: (e.g.,  architect, civil, electrical, or mechanical engineer),Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer),Sales: (e.g.,  advertising, insurance, travel agent, real estate broker),Installation and Repair: (e.g.,  aircraft mechanic, automotive, home repair),Transportation: (e.g.,  pilot, flight attendant, truck driver, train engineer)",,Yes,No,Yes,No,No,Yes,No,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,"Communication skills (i.e. public speaking, writing emails),Money management skills (i.e. paying bills, using savings account),Computer skills (i.e. using Word or Excel, programming)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,Prefer not to say,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,This does not apply to me,This does not apply to me,Sometimes,Sometimes,Sometimes,Not applicable (N/A),Not applicable (N/A),Not applicable (N/A),Several days,Not at all,Several days,Not at all,Male,Prefer not to say,"Yes, Spanish",Both of my parents
PIC,No,I had an in-person job or internship,21 to 25,Health Care / Elder Care,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Good,Yes,Yes,Yes,Yes,"Life, Physical, and Social Sciences: (e.g.,  environmental scientist, biologist, sociologist),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)","Enroll at a 4 year college/university,Enroll at a technical/vocational school (e.g., cosmetology, nursing school),Work full-time",Yes,Yes,Yes,No,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,"Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Groceries,Clothes/shoes,Eating out,Entertainment",Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,This does not apply to me,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Not applicable (N/A),Not at all,Not at all,Several days,Several days,Male,Asian (Not Hispanic or Latino),"Yes, Chinese",Both of my parents
PIC,Yes,,26+,Health Care / Elder Care,Very poorly,Likely,Not at all supportive,Yes,Yes,No,No,No,No,Not good At All,No,No,No,Yes,"Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)","Enroll at a 2 year community college,Work full-time",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,"Communication skills (i.e. public speaking, writing emails),Money management skills (i.e. paying bills, using savings account)","I don't have a good idea how much I spend on things, but I try to keep track of my overall spending.",School tuition,Never,Never,Never,Never,Never,Never,Never,Never,Most of the time,Never,Never,Never,Never,Not at all,Not at all,Not at all,Not at all,Female,Black or African American (Not Hispanic or Latino),No other language,My grandparent(s)
PIC,No,I had an in-person job or internship,26+,Other,Very well,Probably not,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Life, Physical, and Social Sciences: (e.g.,  environmental scientist, biologist, sociologist),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian),Healthcare Support: (e.g.,  home health aid, therapist, medical assistant)",Enroll at a 4 year college/university,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,"Computer skills (i.e. using Word or Excel, programming),Job readiness skills (i.e. writing a resume and interviewing)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Cell phone,Groceries,Rent/mortgage,Utilities (gas/electric),Clothes/shoes,Eating out,Entertainment",Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Never,Most of the time,Most of the time,Several days,Not at all,Not at all,Not at all,Female,White (Not Hispanic or Latino),"Yes, other (please write in)",Only my mother
PIC,No,I had an in-person job or internship,26+,Library / Research / Writing,Somewhat well,Probably not,Mostly supportive,Yes,Yes,Yes,No,Yes,Yes,Somewhat Good,Yes,No,Yes,Yes,"Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Legal: (e.g.,  lawyer, judge, paralegal),Education: (e.g.,  teacher, professor, or daycare provider)","Enroll at a 4 year college/university,Work part-time",Yes,No,Yes,Yes,No,Yes,Yes,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,"Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.",I don't pay for any household bills,Most of the time,Sometimes,This does not apply to me,Sometimes,This does not apply to me,This does not apply to me,Most of the time,Sometimes,Sometimes,Most of the time,Never,Sometimes,Not applicable (N/A),Not at all,Not at all,Several days,Several days,Male,Hispanic or Latino,No other language,Both of my parents
PIC,Yes,I had an in-person job or internship,26+,Office Work / Administrative Work,Very well,Likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Architecture and Engineering: (e.g.,  architect, civil, electrical, or mechanical engineer)","Enroll at a 4 year college/university,Work part-time",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,"Academic skills (i.e. reading, writing, math),Computer skills (i.e. using Word or Excel, programming)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,I don't pay for any household bills,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Not at all,Not at all,Not at all,Not at all,Male,Hispanic or Latino,"Yes, Spanish",Both of my parents
PIC,Yes,I had an in-person job or internship,26+,Arts / Theater / Photography / Media,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,,Yes,"Life, Physical, and Social Sciences: (e.g.,  environmental scientist, biologist, sociologist),Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian),Healthcare Support: (e.g.,  home health aid, therapist, medical assistant),Personal Care and Service: (e.g.,  hairdresser, travel guide, fitness trainer)","Enroll at a 4 year college/university,Work part-time",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,"Academic skills (i.e. reading, writing, math),Communication skills (i.e. public speaking, writing emails),Money management skills (i.e. paying bills, using savings account)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Cell phone,Rent/mortgage,Utilities (gas/electric)",Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,This does not apply to me,Sometimes,Most of the time,Sometimes,Not applicable (N/A),Not applicable (N/A),Not applicable (N/A),Not applicable (N/A),Several days,Not at all,Several days,Not at all,Female,Black or African American (Not Hispanic or Latino),"Yes, Cape Verdean/French/Haitian Creole",Only my mother
PIC,Yes,I had an in-person job or internship,21 to 25,Office Work / Administrative Work,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Life, Physical, and Social Sciences: (e.g.,  environmental scientist, biologist, sociologist),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian),Healthcare Support: (e.g.,  home health aid, therapist, medical assistant)",Enroll at a 4 year college/university,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Academic skills (i.e. reading, writing, math),Money management skills (i.e. paying bills, using savings account),Computer skills (i.e. using Word or Excel, programming)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"T/bus pass,Clothes/shoes,Eating out,Entertainment",Most of the time,Most of the time,Sometimes,This does not apply to me,This does not apply to me,This does not apply to me,Most of the time,Sometimes,Most of the time,Most of the time,Not applicable (N/A),Not applicable (N/A),Not applicable (N/A),Not at all,Not at all,Not at all,Not at all,Female,Asian (Not Hispanic or Latino),"Yes, Vietnamese",Both of my parents
PIC,No,I had a mix of in-person and virtual/remote work,26+,Peer Leader,Very well,Not sure / maybe,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer),Food Preparation and Serving: (e.g.,  chef, cook, bartender, waiter or waitress)",,Yes,Yes,Yes,No,No,Yes,Yes,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Neutral,Disagree,Neutral,Neutral,Strongly Agree,Neutral,Neutral,"Academic skills (i.e. reading, writing, math),Communication skills (i.e. public speaking, writing emails),Job readiness skills (i.e. writing a resume and interviewing)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Clothes/shoes,Eating out,Entertainment,I don't pay for any household bills",Most of the time,Sometimes,Sometimes,Never,Never,This does not apply to me,Sometimes,Most of the time,Most of the time,Sometimes,Never,Sometimes,Not applicable (N/A),Not at all,Not at all,Not at all,Several days,Male,Black or African American (Not Hispanic or Latino),No other language,Only my mother
PIC,No,I had an in-person job or internship,26+,Health Care / Elder Care,Somewhat well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Good,,Yes,Yes,Yes,"Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian),Healthcare Support: (e.g.,  home health aid, therapist, medical assistant)","Enroll at a 4 year college/university,Enroll at a 2 year community college",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Academic skills (i.e. reading, writing, math),Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Cell phone,Groceries,Utilities (gas/electric),Clothes/shoes,Eating out,Entertainment,Other household bills",Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Not at all,Not at all,Not at all,Not at all,Female,Black or African American (Not Hispanic or Latino),"Yes, Cape Verdean/French/Haitian Creole",Both of my parents
PIC,Yes,I had an in-person job or internship,26+,Other,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Life, Physical, and Social Sciences: (e.g.,  environmental scientist, biologist, sociologist)","Enroll at a 4 year college/university,Work part-time",Yes,Yes,Yes,No,Yes,Yes,Yes,Strongly Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,"Communication skills (i.e. public speaking, writing emails),Money management skills (i.e. paying bills, using savings account)","I don't have a good idea how much I spend on things, but I try to keep track of my overall spending.","Cell phone,Clothes/shoes",Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,This does not apply to me,Most of the time,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes,Not applicable (N/A),Not at all,Not at all,Not at all,Not at all,Female,Hispanic or Latino,"Yes, Spanish",Only my mother
PIC,No,I had an in-person job or internship,26+,Office Work / Administrative Work,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer)",Enroll at a 4 year college/university,Yes,Yes,Yes,No,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.",,Most of the time,This does not apply to me,Most of the time,Most of the time,Most of the time,This does not apply to me,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Not applicable (N/A),Not at all,Not at all,Not at all,Not at all,Male,White (Not Hispanic or Latino),No other language,Both of my parents
